,date,fee,id
11302,2021-02-21,,hop-optimism
11303,2021-02-22,,hop-optimism
11304,2021-02-23,,hop-optimism
11305,2021-02-24,,hop-optimism
11306,2021-02-25,,hop-optimism
11307,2021-02-26,,hop-optimism
11308,2021-02-27,,hop-optimism
11309,2021-02-28,,hop-optimism
11310,2021-03-01,,hop-optimism
11311,2021-03-02,,hop-optimism
11312,2021-03-03,,hop-optimism
11313,2021-03-04,,hop-optimism
11314,2021-03-05,,hop-optimism
11315,2021-03-06,,hop-optimism
11316,2021-03-07,,hop-optimism
11317,2021-03-08,,hop-optimism
11318,2021-03-09,,hop-optimism
11319,2021-03-10,,hop-optimism
11320,2021-03-11,,hop-optimism
11321,2021-03-12,,hop-optimism
11322,2021-03-13,,hop-optimism
11323,2021-03-14,,hop-optimism
11324,2021-03-15,,hop-optimism
11325,2021-03-16,,hop-optimism
11326,2021-03-17,,hop-optimism
11327,2021-03-18,,hop-optimism
11328,2021-03-19,,hop-optimism
11329,2021-03-20,,hop-optimism
11330,2021-03-21,,hop-optimism
11331,2021-03-22,,hop-optimism
11332,2021-03-23,,hop-optimism
11333,2021-03-24,,hop-optimism
11334,2021-03-25,,hop-optimism
11335,2021-03-26,,hop-optimism
11336,2021-03-27,,hop-optimism
11337,2021-03-28,,hop-optimism
11338,2021-03-29,,hop-optimism
11339,2021-03-30,,hop-optimism
11340,2021-03-31,,hop-optimism
11341,2021-04-01,,hop-optimism
11342,2021-04-02,,hop-optimism
11343,2021-04-03,,hop-optimism
11344,2021-04-04,,hop-optimism
11345,2021-04-05,,hop-optimism
11346,2021-04-06,,hop-optimism
11347,2021-04-07,,hop-optimism
11348,2021-04-08,,hop-optimism
11349,2021-04-09,,hop-optimism
11350,2021-04-10,,hop-optimism
11351,2021-04-11,,hop-optimism
11352,2021-04-12,,hop-optimism
11353,2021-04-13,,hop-optimism
11354,2021-04-14,,hop-optimism
11355,2021-04-15,,hop-optimism
11356,2021-04-16,,hop-optimism
11357,2021-04-17,,hop-optimism
11358,2021-04-18,,hop-optimism
11359,2021-04-19,,hop-optimism
11360,2021-04-20,,hop-optimism
11361,2021-04-21,,hop-optimism
11362,2021-04-22,,hop-optimism
11363,2021-04-23,,hop-optimism
11364,2021-04-24,,hop-optimism
11365,2021-04-25,,hop-optimism
11366,2021-04-26,,hop-optimism
11367,2021-04-27,,hop-optimism
11368,2021-04-28,,hop-optimism
11369,2021-04-29,,hop-optimism
11370,2021-04-30,,hop-optimism
11371,2021-05-01,,hop-optimism
11372,2021-05-02,,hop-optimism
11373,2021-05-03,,hop-optimism
11374,2021-05-04,,hop-optimism
11375,2021-05-05,,hop-optimism
11376,2021-05-06,,hop-optimism
11377,2021-05-07,,hop-optimism
11378,2021-05-08,,hop-optimism
11379,2021-05-09,,hop-optimism
11380,2021-05-10,,hop-optimism
11381,2021-05-11,,hop-optimism
11382,2021-05-12,,hop-optimism
11383,2021-05-13,,hop-optimism
11384,2021-05-14,,hop-optimism
11385,2021-05-15,,hop-optimism
11386,2021-05-16,,hop-optimism
11387,2021-05-17,,hop-optimism
11388,2021-05-18,,hop-optimism
11389,2021-05-19,,hop-optimism
11390,2021-05-20,,hop-optimism
11391,2021-05-21,,hop-optimism
11392,2021-05-22,,hop-optimism
11393,2021-05-23,,hop-optimism
11394,2021-05-24,,hop-optimism
11395,2021-05-25,,hop-optimism
11396,2021-05-26,,hop-optimism
11397,2021-05-27,,hop-optimism
11398,2021-05-28,,hop-optimism
11399,2021-05-29,,hop-optimism
11400,2021-05-30,,hop-optimism
11401,2021-05-31,,hop-optimism
11402,2021-06-01,,hop-optimism
11403,2021-06-02,,hop-optimism
11404,2021-06-03,,hop-optimism
11405,2021-06-04,,hop-optimism
11406,2021-06-05,,hop-optimism
11407,2021-06-06,,hop-optimism
11408,2021-06-07,,hop-optimism
11409,2021-06-08,,hop-optimism
11410,2021-06-09,,hop-optimism
11411,2021-06-10,,hop-optimism
11412,2021-06-11,,hop-optimism
11413,2021-06-12,,hop-optimism
11414,2021-06-13,,hop-optimism
11415,2021-06-14,,hop-optimism
11416,2021-06-15,,hop-optimism
11417,2021-06-16,,hop-optimism
11418,2021-06-17,,hop-optimism
11419,2021-06-18,,hop-optimism
11420,2021-06-19,,hop-optimism
11421,2021-06-20,,hop-optimism
11422,2021-06-21,,hop-optimism
11423,2021-06-22,,hop-optimism
11424,2021-06-23,,hop-optimism
11425,2021-06-24,,hop-optimism
11426,2021-06-25,,hop-optimism
11427,2021-06-26,,hop-optimism
11428,2021-06-27,,hop-optimism
11429,2021-06-28,,hop-optimism
11430,2021-06-29,,hop-optimism
11431,2021-06-30,,hop-optimism
11432,2021-07-01,,hop-optimism
11433,2021-07-02,,hop-optimism
11434,2021-07-03,,hop-optimism
11435,2021-07-04,,hop-optimism
11436,2021-07-05,,hop-optimism
11437,2021-07-06,,hop-optimism
11438,2021-07-07,,hop-optimism
11439,2021-07-08,,hop-optimism
11440,2021-07-09,,hop-optimism
11441,2021-07-10,,hop-optimism
11442,2021-07-11,,hop-optimism
11443,2021-07-12,,hop-optimism
11444,2021-07-13,,hop-optimism
11445,2021-07-14,,hop-optimism
11446,2021-07-15,,hop-optimism
11447,2021-07-16,,hop-optimism
11448,2021-07-17,,hop-optimism
11449,2021-07-18,,hop-optimism
11450,2021-07-19,,hop-optimism
11451,2021-07-20,,hop-optimism
11452,2021-07-21,,hop-optimism
11453,2021-07-22,,hop-optimism
11454,2021-07-23,,hop-optimism
11455,2021-07-24,,hop-optimism
11456,2021-07-25,,hop-optimism
11457,2021-07-26,,hop-optimism
11458,2021-07-27,,hop-optimism
11459,2021-07-28,,hop-optimism
11460,2021-07-29,,hop-optimism
11461,2021-07-30,,hop-optimism
11462,2021-07-31,,hop-optimism
11463,2021-08-01,,hop-optimism
11464,2021-08-02,,hop-optimism
11465,2021-08-03,,hop-optimism
11466,2021-08-04,,hop-optimism
11467,2021-08-05,,hop-optimism
11468,2021-08-06,,hop-optimism
11469,2021-08-07,,hop-optimism
11470,2021-08-08,,hop-optimism
11471,2021-08-09,,hop-optimism
11472,2021-08-10,,hop-optimism
11473,2021-08-11,,hop-optimism
11474,2021-08-12,,hop-optimism
11475,2021-08-13,,hop-optimism
11476,2021-08-14,,hop-optimism
11477,2021-08-15,,hop-optimism
11478,2021-08-16,,hop-optimism
11479,2021-08-17,,hop-optimism
11480,2021-08-18,,hop-optimism
11481,2021-08-19,,hop-optimism
11482,2021-08-20,,hop-optimism
11483,2021-08-21,,hop-optimism
11484,2021-08-22,,hop-optimism
11485,2021-08-23,,hop-optimism
11486,2021-08-24,123.548915,hop-optimism
11487,2021-08-25,279.528465,hop-optimism
11488,2021-08-26,525.226345,hop-optimism
11489,2021-08-27,513.5536850000001,hop-optimism
11490,2021-08-28,235.12805100000014,hop-optimism
11491,2021-08-29,395.7525639999999,hop-optimism
11492,2021-08-30,344.4293210000001,hop-optimism
11493,2021-08-31,388.38387499999953,hop-optimism
11494,2021-09-01,1112.6822340000003,hop-optimism
11495,2021-09-02,710.883405,hop-optimism
11496,2021-09-03,1034.4525480000002,hop-optimism
11497,2021-09-04,691.2192929999992,hop-optimism
11498,2021-09-05,331.0134470000012,hop-optimism
11499,2021-09-06,222.01222099999995,hop-optimism
11500,2021-09-07,726.9736269999994,hop-optimism
11501,2021-09-08,1048.052632,hop-optimism
11502,2021-09-09,778.5113220000003,hop-optimism
11503,2021-09-10,739.52974,hop-optimism
11504,2021-09-11,2834.124558999998,hop-optimism
11505,2021-09-12,2700.931918000002,hop-optimism
11506,2021-09-13,2988.7292259999995,hop-optimism
11507,2021-09-14,2217.1086429999996,hop-optimism
11508,2021-09-15,3174.1648590000004,hop-optimism
11509,2021-09-16,3738.764522999998,hop-optimism
11510,2021-09-17,3940.2940380000036,hop-optimism
11511,2021-09-18,3928.7936979999977,hop-optimism
11512,2021-09-19,4013.0322369999994,hop-optimism
11513,2021-09-20,3026.878061000003,hop-optimism
11514,2021-09-21,2845.823178999999,hop-optimism
11515,2021-09-22,2732.2140910000016,hop-optimism
11516,2021-09-23,2896.7248319999926,hop-optimism
11517,2021-09-24,1507.5297770000034,hop-optimism
11518,2021-09-25,4854.873473,hop-optimism
11519,2021-09-26,3075.100283000007,hop-optimism
11520,2021-09-27,1472.516113999991,hop-optimism
11521,2021-09-28,1709.1778120000017,hop-optimism
11522,2021-09-29,1681.6472180000128,hop-optimism
11523,2021-09-30,2193.7087789999932,hop-optimism
11524,2021-10-01,3635.4067439999926,hop-optimism
11525,2021-10-02,4917.821905999997,hop-optimism
11526,2021-10-03,1293.7985670000053,hop-optimism
11527,2021-10-04,1057.7070340000064,hop-optimism
11528,2021-10-05,290.37878899999487,hop-optimism
11529,2021-10-06,305.1909430000087,hop-optimism
11530,2021-10-07,1893.6222249999992,hop-optimism
11531,2021-10-08,384.9688799999858,hop-optimism
11532,2021-10-09,5263.427439000006,hop-optimism
11533,2021-10-10,10899.91722199999,hop-optimism
11534,2021-10-11,5275.441285000008,hop-optimism
11535,2021-10-12,5715.484737999999,hop-optimism
11536,2021-10-13,5774.000349000009,hop-optimism
11537,2021-10-14,5902.273939827361,hop-optimism
11538,2021-10-15,10505.57717141886,hop-optimism
11539,2021-10-16,11541.33492614318,hop-optimism
11540,2021-10-17,13768.590714536973,hop-optimism
11541,2021-10-18,8429.328830635433,hop-optimism
11542,2021-10-19,12696.045257150688,hop-optimism
11543,2021-10-20,14878.430415298759,hop-optimism
11544,2021-10-21,9461.415243882264,hop-optimism
11545,2021-10-22,12058.216707348063,hop-optimism
11546,2021-10-23,10908.301018568854,hop-optimism
11547,2021-10-24,11762.720937745878,hop-optimism
11548,2021-10-25,8216.90950759588,hop-optimism
11549,2021-10-26,11516.867381526868,hop-optimism
11550,2021-10-27,10828.476376839748,hop-optimism
11551,2021-10-28,5157.9722330325585,hop-optimism
11552,2021-10-29,13023.753757514576,hop-optimism
11553,2021-10-30,6681.794081744712,hop-optimism
11554,2021-10-31,9764.084819295846,hop-optimism
11555,2021-11-01,13877.79501563724,hop-optimism
11556,2021-11-02,10978.11304616853,hop-optimism
11557,2021-11-03,9961.379077244808,hop-optimism
11558,2021-11-04,10460.794987397603,hop-optimism
11559,2021-11-05,18696.999216254626,hop-optimism
11560,2021-11-06,19818.29479735124,hop-optimism
11561,2021-11-07,18564.386804590744,hop-optimism
11562,2021-11-08,22203.67652881903,hop-optimism
11563,2021-11-09,29127.815801063265,hop-optimism
11564,2021-11-10,25457.482649148962,hop-optimism
11565,2021-11-11,,hop-optimism
11566,2021-11-12,17583.489972760497,hop-optimism
11567,2021-11-13,27470.349091026215,hop-optimism
11568,2021-11-14,37145.66536217143,hop-optimism
11569,2021-11-15,24848.80291927782,hop-optimism
11570,2021-11-16,21985.3442187716,hop-optimism
11571,2021-11-17,30077.921397321872,hop-optimism
11572,2021-11-18,17643.313950039003,hop-optimism
11573,2021-11-19,23492.130379301118,hop-optimism
11574,2021-11-20,17443.487923420267,hop-optimism
11575,2021-11-21,21243.411821209833,hop-optimism
11576,2021-11-22,15690.129759564084,hop-optimism
11577,2021-11-23,13077.384031840533,hop-optimism
11578,2021-11-24,15711.901688054015,hop-optimism
11579,2021-11-25,12279.089500461196,hop-optimism
11580,2021-11-26,12830.062275318838,hop-optimism
11581,2021-11-27,12072.596236755775,hop-optimism
11582,2021-11-28,13596.081655568092,hop-optimism
11583,2021-11-29,13979.027069966785,hop-optimism
11584,2021-11-30,13414.943856776572,hop-optimism
11585,2021-12-01,12266.638051724904,hop-optimism
11586,2021-12-02,12085.765892730766,hop-optimism
11587,2021-12-03,11866.612622995708,hop-optimism
11588,2021-12-04,8696.267773561573,hop-optimism
11589,2021-12-05,7715.391504633665,hop-optimism
11590,2021-12-06,8825.252383550844,hop-optimism
11591,2021-12-07,10775.720344441006,hop-optimism
11592,2021-12-08,8104.078966832317,hop-optimism
11593,2021-12-09,5342.59126764713,hop-optimism
11594,2021-12-10,6094.322409790677,hop-optimism
11595,2021-12-11,7259.296055667948,hop-optimism
11596,2021-12-12,8132.787118826127,hop-optimism
11597,2021-12-13,8153.45158574182,hop-optimism
11598,2021-12-14,8995.016175606706,hop-optimism
11599,2021-12-15,6953.392203391576,hop-optimism
11600,2021-12-16,8705.851671843817,hop-optimism
11601,2021-12-17,6379.640305266129,hop-optimism
11602,2021-12-18,5044.686943534774,hop-optimism
11603,2021-12-19,6045.737961581603,hop-optimism
11604,2021-12-20,5962.339624493642,hop-optimism
11605,2021-12-21,5076.384101414299,hop-optimism
11606,2021-12-22,3698.7462724310412,hop-optimism
11607,2021-12-23,5062.700810545729,hop-optimism
11608,2021-12-24,6289.281472451521,hop-optimism
11609,2021-12-25,5446.117429549516,hop-optimism
11610,2021-12-26,10614.920742922446,hop-optimism
11611,2021-12-27,8643.857763530475,hop-optimism
11612,2021-12-28,10055.22104225983,hop-optimism
11613,2021-12-29,4702.764321515711,hop-optimism
11614,2021-12-30,7818.039500059292,hop-optimism
11615,2021-12-31,6857.578645323758,hop-optimism
11616,2021-01-01,12291.159999999953,ren
11617,2021-01-02,50429.46999999978,ren
11618,2021-01-03,41468.580000000205,ren
11619,2021-01-04,23062.44000000007,ren
11620,2021-01-05,26963.829999999794,ren
11621,2021-01-06,19202.65999999987,ren
11622,2021-01-07,69388.27000000009,ren
11623,2021-01-08,39609.97000000009,ren
11624,2021-01-09,53938.04000000015,ren
11625,2021-01-10,34942.61000000006,ren
11626,2021-01-11,137582.2799999999,ren
11627,2021-01-12,38803.65999999992,ren
11628,2021-01-13,43300.21000000007,ren
11629,2021-01-14,42421.70999999981,ren
11630,2021-01-15,43990.990000000114,ren
11631,2021-01-16,20602.46,ren
11632,2021-01-17,15182.940000000224,ren
11633,2021-01-18,91525.4699999999,ren
11634,2021-01-19,45202.31000000029,ren
11635,2021-01-20,30234.359999999833,ren
11636,2021-01-21,22017.24000000011,ren
11637,2021-01-22,19527.389999999665,ren
11638,2021-01-23,17193.910000000207,ren
11639,2021-01-24,55060.06999999976,ren
11640,2021-01-25,57684.57000000041,ren
11641,2021-01-26,37430.39999999963,ren
11642,2021-01-27,38530.75000000041,ren
11643,2021-01-28,15994.539999999943,ren
11644,2021-01-29,22191.479999999738,ren
11645,2021-01-30,22185.02000000024,ren
11646,2021-01-31,70719.40999999986,ren
11647,2021-02-01,59716.36999999995,ren
11648,2021-02-02,38288.7000000002,ren
11649,2021-02-03,29388.49000000002,ren
11650,2021-02-04,60718.509999999944,ren
11651,2021-02-05,46834.12999999977,ren
11652,2021-02-06,17203.23000000022,ren
11653,2021-02-07,47403.43000000004,ren
11654,2021-02-08,26409.489999999776,ren
11655,2021-02-09,178403.93,ren
11656,2021-02-10,28257.90999999996,ren
11657,2021-02-11,32957.82999999989,ren
11658,2021-02-12,9642.410000000335,ren
11659,2021-02-13,5870.519999999683,ren
11660,2021-02-14,116751.55000000008,ren
11661,2021-02-15,33645.12000000024,ren
11662,2021-02-16,52908.19999999976,ren
11663,2021-02-17,38142.730000000076,ren
11664,2021-02-18,28257.179999999997,ren
11665,2021-02-19,35809.090000000186,ren
11666,2021-02-20,28474.680000000037,ren
11667,2021-02-21,19975.040000000114,ren
11668,2021-02-22,45212.34999999996,ren
11669,2021-02-23,23627.719999999703,ren
11670,2021-02-24,21597.389999999854,ren
11671,2021-02-25,44273.47999999989,ren
11672,2021-02-26,47833.42000000038,ren
11673,2021-02-27,14839.260000000037,ren
11674,2021-02-28,28393.670000000224,ren
11675,2021-03-01,10886.30946581279,ren
11676,2021-03-02,10504.207542015874,ren
11677,2021-03-03,22099.544951110613,ren
11678,2021-03-04,91209.80152774527,ren
11679,2021-03-05,111025.39084444744,ren
11680,2021-03-06,115459.10568307887,ren
11681,2021-03-07,39374.36256484217,ren
11682,2021-03-08,69586.06844077008,ren
11683,2021-03-09,9968.639071268428,ren
11684,2021-03-10,9821.327203612596,ren
11685,2021-03-11,38581.57525557009,ren
11686,2021-03-12,35489.952600687946,ren
11687,2021-03-13,10277.768374668114,ren
11688,2021-03-14,7323.372218553238,ren
11689,2021-03-15,38705.528685598816,ren
11690,2021-03-16,7144.141685215561,ren
11691,2021-03-17,41815.052642127805,ren
11692,2021-03-18,26700.273150098375,ren
11693,2021-03-19,8433.14181065475,ren
11694,2021-03-20,15871.01677249444,ren
11695,2021-03-21,57756.84446173738,ren
11696,2021-03-22,36304.811295283405,ren
11697,2021-03-23,60763.72997067492,ren
11698,2021-03-24,42571.994576003264,ren
11699,2021-03-25,17173.42712417804,ren
11700,2021-03-26,7798.740535623066,ren
11701,2021-03-27,32130.120931444202,ren
11702,2021-03-28,51094.294351956625,ren
11703,2021-03-29,13012.960149812025,ren
11704,2021-03-30,21119.489610279463,ren
11705,2021-03-31,45464.71017913646,ren
11706,2021-04-01,64559.19312654428,ren
11707,2021-04-02,22628.40137461052,ren
11708,2021-04-03,54621.41294499432,ren
11709,2021-04-04,39993.02535434092,ren
11710,2021-04-05,19547.64885167459,ren
11711,2021-04-06,34903.97443272281,ren
11712,2021-04-07,113918.66904631385,ren
11713,2021-04-08,20768.37407994342,ren
11714,2021-04-09,21151.919007537253,ren
11715,2021-04-10,98716.83659927583,ren
11716,2021-04-11,26361.79583470999,ren
11717,2021-04-12,35037.06161347142,ren
11718,2021-04-13,51463.75497653762,ren
11719,2021-04-14,20104.443471692666,ren
11720,2021-04-15,22379.800717734302,ren
11721,2021-04-16,13280.121523288524,ren
11722,2021-04-17,66965.33730422486,ren
11723,2021-04-18,54649.58520698784,ren
11724,2021-04-19,21005.198427077965,ren
11725,2021-04-20,20945.49358511283,ren
11726,2021-04-21,49350.44556767981,ren
11727,2021-04-22,20065.033293464752,ren
11728,2021-04-23,46311.800190713286,ren
11729,2021-04-24,9460.779282803593,ren
11730,2021-04-25,42238.89231495244,ren
11731,2021-04-26,36194.04290140089,ren
11732,2021-04-27,26081.477281321964,ren
11733,2021-04-28,92306.1923855378,ren
11734,2021-04-29,55661.48556589773,ren
11735,2021-04-30,35332.29784096382,ren
11736,2021-05-01,22253.70978785666,ren
11737,2021-05-02,55238.18915594505,ren
11738,2021-05-03,70787.6779116714,ren
11739,2021-05-04,83881.27706078709,ren
11740,2021-05-05,49215.9181367265,ren
11741,2021-05-06,34517.65465411909,ren
11742,2021-05-07,126780.69348229538,ren
11743,2021-05-08,22442.62620540917,ren
11744,2021-05-09,33256.509329556604,ren
11745,2021-05-10,22369.87845617777,ren
11746,2021-05-11,13774.521882048944,ren
11747,2021-05-12,31159.208886812605,ren
11748,2021-05-13,41249.95467639232,ren
11749,2021-05-14,27212.24270294995,ren
11750,2021-05-15,20878.25158619969,ren
11751,2021-05-16,45893.13358521024,ren
11752,2021-05-17,36715.380658881186,ren
11753,2021-05-18,47264.02985737814,ren
11754,2021-05-19,125268.8833278523,ren
11755,2021-05-20,24794.82693172627,ren
11756,2021-05-21,42549.029244313126,ren
11757,2021-05-22,76816.82240331503,ren
11758,2021-05-23,71762.856725726,ren
11759,2021-05-24,17654.83993757635,ren
11760,2021-05-25,22323.486338865205,ren
11761,2021-05-26,120465.88457045224,ren
11762,2021-05-27,22450.06366994224,ren
11763,2021-05-28,13370.373519702402,ren
11764,2021-05-29,13477.422596099073,ren
11765,2021-05-30,37069.380188325675,ren
11766,2021-05-31,9904.308903950514,ren
11767,2021-06-01,9887.005962320552,ren
11768,2021-06-02,35562.007198059175,ren
11769,2021-06-03,6701.542340891495,ren
11770,2021-06-04,9181.749015475094,ren
11771,2021-06-05,3646.915220256712,ren
11772,2021-06-06,10199.706058760112,ren
11773,2021-06-07,53335.46636640854,ren
11774,2021-06-08,24485.75922096059,ren
11775,2021-06-09,32576.791312489615,ren
11776,2021-06-10,19684.731322779182,ren
11777,2021-06-11,11466.935156471598,ren
11778,2021-06-12,8599.359234523174,ren
11779,2021-06-13,6074.112917430479,ren
11780,2021-06-14,5664.9606725793055,ren
11781,2021-06-15,9748.876128200189,ren
11782,2021-06-16,7012.39607758428,ren
11783,2021-06-17,10756.271037475608,ren
11784,2021-06-18,5561.664422003037,ren
11785,2021-06-19,57096.19375393432,ren
11786,2021-06-20,16389.870431161977,ren
11787,2021-06-21,10203.958427875983,ren
11788,2021-06-22,22175.108832302838,ren
11789,2021-06-23,46747.23260081051,ren
11790,2021-06-24,30798.17472138644,ren
11791,2021-06-25,58013.80211804495,ren
11792,2021-06-26,39578.41015000137,ren
11793,2021-06-27,7158.151309553368,ren
11794,2021-06-28,24781.589460765503,ren
11795,2021-06-29,5594.484895692117,ren
11796,2021-06-30,8771.22165091181,ren
11797,2021-07-01,5383.864245735232,ren
11798,2021-07-02,60031.603200037505,ren
11799,2021-07-03,24640.159695631242,ren
11800,2021-07-04,4218.043085725631,ren
11801,2021-07-05,20421.798937423053,ren
11802,2021-07-06,39113.28673611005,ren
11803,2021-07-07,13019.990643039917,ren
11804,2021-07-08,8497.964609296489,ren
11805,2021-07-09,33501.59936585617,ren
11806,2021-07-10,23448.85020817524,ren
11807,2021-07-11,4889.442055277141,ren
11808,2021-07-12,4183.7192084913695,ren
11809,2021-07-13,4865.381082526021,ren
11810,2021-07-14,3138.140027231829,ren
11811,2021-07-15,7241.88926060539,ren
11812,2021-07-16,21914.042082162974,ren
11813,2021-07-17,12680.323187036183,ren
11814,2021-07-18,23400.935259927894,ren
11815,2021-07-19,14615.578565409854,ren
11816,2021-07-20,27324.475822235585,ren
11817,2021-07-21,22267.824852984617,ren
11818,2021-07-22,12864.305492021775,ren
11819,2021-07-23,27808.88627074324,ren
11820,2021-07-24,7717.974008809547,ren
11821,2021-07-25,13500.684391507933,ren
11822,2021-07-26,4674.577345462447,ren
11823,2021-07-27,13506.00575541677,ren
11824,2021-07-28,17083.136981699397,ren
11825,2021-07-29,19549.52677726572,ren
11826,2021-07-30,39976.148353903256,ren
11827,2021-07-31,11737.532068798739,ren
11828,2021-08-01,5574.0560528806855,ren
11829,2021-08-02,7088.650111586173,ren
11830,2021-08-03,14706.89979953584,ren
11831,2021-08-04,18163.010182271762,ren
11832,2021-08-05,49686.1473439003,ren
11833,2021-08-06,14191.750682889971,ren
11834,2021-08-07,16847.724750979265,ren
11835,2021-08-08,11653.954382297065,ren
11836,2021-08-09,7398.900529687814,ren
11837,2021-08-10,11540.551505025074,ren
11838,2021-08-11,10128.416473478377,ren
11839,2021-08-12,11251.36587703698,ren
11840,2021-08-13,6478.356040269742,ren
11841,2021-08-14,4750.204328504686,ren
11842,2021-08-15,4480.138683258748,ren
11843,2021-08-16,4035.8710959708415,ren
11844,2021-08-17,12144.414778215676,ren
11845,2021-08-18,20161.838271993925,ren
11846,2021-08-19,108072.46226371064,ren
11847,2021-08-20,13631.525983835812,ren
11848,2021-08-21,10721.61650376358,ren
11849,2021-08-22,15640.096017378128,ren
11850,2021-08-23,12967.982253122966,ren
11851,2021-08-24,63626.717669925136,ren
11852,2021-08-25,40636.79291108856,ren
11853,2021-08-26,33170.320940599595,ren
11854,2021-08-27,18790.44761496168,ren
11855,2021-08-28,15407.607553854687,ren
11856,2021-08-29,7853.874936844306,ren
11857,2021-08-30,11049.985804661414,ren
11858,2021-08-31,24951.4877111738,ren
11859,2021-09-01,41355.236440511595,ren
11860,2021-09-02,71666.9679248924,ren
11861,2021-09-03,22790.160548928965,ren
11862,2021-09-04,11590.353478828223,ren
11863,2021-09-05,33246.30274542492,ren
11864,2021-09-06,64428.13911565206,ren
11865,2021-09-07,25877.80865875075,ren
11866,2021-09-08,36457.09164866282,ren
11867,2021-09-09,56126.510767048734,ren
11868,2021-09-10,123490.6689257253,ren
11869,2021-09-11,52975.910013405366,ren
11870,2021-09-12,44125.52596367245,ren
11871,2021-09-13,36766.96490597354,ren
11872,2021-09-14,19391.480363755043,ren
11873,2021-09-15,18391.29793983804,ren
11874,2021-09-16,20435.807964685115,ren
11875,2021-09-17,59726.94932441263,ren
11876,2021-09-18,24852.088946142234,ren
11877,2021-09-19,25514.268086178305,ren
11878,2021-09-20,34387.607002654266,ren
11879,2021-09-21,32883.906672782585,ren
11880,2021-09-22,46836.7831800941,ren
11881,2021-09-23,56804.05310988163,ren
11882,2021-09-24,13304.005748712269,ren
11883,2021-09-25,15124.341677544402,ren
11884,2021-09-26,80204.49546475212,ren
11885,2021-09-27,14231.49639447065,ren
11886,2021-09-28,10729.015069562964,ren
11887,2021-09-29,7686.389464964949,ren
11888,2021-09-30,14599.098122253383,ren
11889,2021-10-01,30930.99469972817,ren
11890,2021-10-02,30457.811976703313,ren
11891,2021-10-03,73045.1941078016,ren
11892,2021-10-04,43804.08503172054,ren
11893,2021-10-05,49271.06869927343,ren
11894,2021-10-06,55185.39910664573,ren
11895,2021-10-07,101505.01021609014,ren
11896,2021-10-08,14699.509468849563,ren
11897,2021-10-09,21651.664297144496,ren
11898,2021-10-10,14326.723623270116,ren
11899,2021-10-11,40346.50374677778,ren
11900,2021-10-12,16514.54682076009,ren
11901,2021-10-13,24272.53795664501,ren
11902,2021-10-14,54681.46886414796,ren
11903,2021-10-15,19407.98143268037,ren
11904,2021-10-16,65090.42212567847,ren
11905,2021-10-17,48115.20245451353,ren
11906,2021-10-18,13716.176356957494,ren
11907,2021-10-19,45277.7896887703,ren
11908,2021-10-20,37512.16281082788,ren
11909,2021-10-21,30726.288831077043,ren
11910,2021-10-22,25753.637890222344,ren
11911,2021-10-23,29339.084581300594,ren
11912,2021-10-24,7351.071236731751,ren
11913,2021-10-25,30986.330420218364,ren
11914,2021-10-26,28507.340066183133,ren
11915,2021-10-27,28946.62106494026,ren
11916,2021-10-28,30108.38078899128,ren
11917,2021-10-29,27366.493086154496,ren
11918,2021-10-30,57761.531652046906,ren
11919,2021-10-31,141666.37089426807,ren
11920,2021-11-01,20410.059556380864,ren
11921,2021-11-02,30864.073306493465,ren
11922,2021-11-03,60061.88927085128,ren
11923,2021-11-04,12411.804008725614,ren
11924,2021-11-05,10339.057574507486,ren
11925,2021-11-06,13632.553566150444,ren
11926,2021-11-07,20419.792188225616,ren
11927,2021-11-08,10448.471237005771,ren
11928,2021-11-09,16688.51854804548,ren
11929,2021-11-10,13389.930963586165,ren
11930,2021-11-11,30270.319567144637,ren
11931,2021-11-12,13686.84146213889,ren
11932,2021-11-13,9199.963549087319,ren
11933,2021-11-14,5687.674671097159,ren
11934,2021-11-15,5959.673167148391,ren
11935,2021-11-16,16893.603302846503,ren
11936,2021-11-17,13378.557383574525,ren
11937,2021-11-18,31667.133371629185,ren
11938,2021-11-19,23000.67636664923,ren
11939,2021-11-20,28009.921012658328,ren
11940,2021-11-21,5044.695814781751,ren
11941,2021-11-22,20474.916772865403,ren
11942,2021-11-23,9527.629719649633,ren
11943,2021-11-24,23388.898377707585,ren
11944,2021-11-25,7671.767953840695,ren
11945,2021-11-26,15461.212503759201,ren
11946,2021-11-27,11363.947049749331,ren
11947,2021-11-28,7285.551761968559,ren
11948,2021-11-29,17919.027376763668,ren
11949,2021-11-30,11957.203216528727,ren
11950,2021-12-01,19169.548623921048,ren
11951,2021-12-02,8693.341742687142,ren
11952,2021-12-03,198909.5861635829,ren
11953,2021-12-04,18117.598421748844,ren
11954,2021-12-05,36273.25881108452,ren
11955,2021-12-06,12557.449901791146,ren
11956,2021-12-07,23324.48385768175,ren
11957,2021-12-08,88358.9563989359,ren
11958,2021-12-09,12931.815802435725,ren
11959,2021-12-10,12410.427086248888,ren
11960,2021-12-11,16539.300704840192,ren
11961,2021-12-12,4990.634153675478,ren
11962,2021-12-13,16216.554481538378,ren
11963,2021-12-14,14197.47280761237,ren
11964,2021-12-15,28849.148031467146,ren
11965,2021-12-16,9263.090676702526,ren
11966,2021-12-17,16574.58318473365,ren
11967,2021-12-18,7416.239127810581,ren
11968,2021-12-19,5955.269303466518,ren
11969,2021-12-20,19384.11156392348,ren
